value_type,row_type,case,run,metric,scope,publisher,n,median,p95,p99,min,max,mean,std,k_runs,median_mean,median_ci95_low,median_ci95_high,p95_mean,p95_ci95_low,p95_ci95_high,p99_mean,p99_ci95_low,p99_ci95_high,mean_mean,mean_ci95_low,mean_ci95_high,std_mean,std_ci95_low,std_ci95_high,min_mean,min_ci95_low,min_ci95_high,max_mean,max_ci95_low,max_ci95_high,n_mean
raw,per_run,defense,defense_003,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,2378.0,50.15087127685547,50.33254623413086,53.680698871612556,50.05955696105957,132.89761543273926,50.427591630247484,3.1955734765881534,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_003,SV_interarrival_ms,aggregated,ALL,4759.0,50.14538764953613,50.31545162200928,53.71966361999513,50.05049705505371,163.9571189880371,50.391992417471975,3.1260715151421414,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_003,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,118.0,1009.9952220916748,1018.1121230125427,1025.5287599563599,1004.8239231109619,1036.149501800537,1010.5928930185609,4.485815048082732,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_003,GOOSE_interarrival_ms,publisher,b4:b1:5a:0a:b4:01,118.0,1009.9599361419678,1018.1527495384216,1025.6864261627197,1004.9798488616943,1036.4248752593994,1010.1095195543968,4.291206704208072,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_003,GOOSE_interarrival_ms,aggregated,ALL,236.0,1009.9714994430542,1018.2104706764221,1026.0338187217712,1004.8239231109619,1036.4248752593994,1010.3512062864788,4.396237969945144,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_003,GOOSE_uplink_to_hmi_latency_ms,aggregated,ALL,119.0,0.003337860107421875,0.0045299530029296875,0.008678436279296842,0.0021457672119140625,0.03933906555175781,0.003668440490209756,0.003395199036899617,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_003,GOOSE_delivery_ratio,aggregated,ALL,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_003,SV_rate_pkts_per_sec,aggregated,ALL,1.0,,,,,,39.70252281554663,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_004,SV_interarrival_ms,publisher,00:30:a7:00:00:03,2376.0,50.14443397521973,50.30655860900879,52.85888910293579,50.07433891296387,174.34287071228027,50.4506285543795,4.16583803541761,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_004,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,2375.0,50.1408576965332,50.399065017700195,57.250642776489244,50.04572868347168,170.41683197021484,50.480811771593594,3.992164884118313,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_004,SV_interarrival_ms,aggregated,ALL,4751.0,50.142765045166016,50.34148693084717,56.05518817901611,50.04572868347168,174.34287071228027,50.465716986474526,4.0799718582970215,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_004,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,118.0,1009.9829435348511,1018.9708352088928,1037.1207690238953,1004.9691200256348,1043.565273284912,1010.6440580497353,5.618178430729473,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_004,GOOSE_interarrival_ms,publisher,b4:b1:5a:0a:b4:01,118.0,1010.0225210189819,1017.0776128768921,1019.8513340950012,1005.558967590332,1022.4666595458984,1010.6862904661792,3.6291602332523216,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_004,GOOSE_interarrival_ms,aggregated,ALL,236.0,1009.9872350692749,1017.3190832138062,1028.158986568451,1004.9691200256348,1043.565273284912,1010.6651742579573,4.729462161104224,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_004,GOOSE_uplink_to_hmi_latency_ms,aggregated,ALL,119.0,0.0030994415283203125,0.00476837158203125,0.0058317184448242135,0.0021457672119140625,0.0095367431640625,0.0033619023170791754,0.0009513649497525922,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_004,GOOSE_delivery_ratio,aggregated,ALL,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_004,SV_rate_pkts_per_sec,aggregated,ALL,1.0,,,,,,39.63965480215452,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_005,SV_interarrival_ms,publisher,00:30:a7:00:00:03,2369.0,50.14824867248535,50.39782524108887,62.2183990478516,50.05335807800293,133.91852378845215,50.5947296807614,4.14932015780058,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_005,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,2368.0,50.14336109161377,50.417327880859375,64.11659240722655,50.04739761352539,127.20203399658203,50.60196335654001,4.115243215202456,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_005,SV_interarrival_ms,aggregated,ALL,4737.0,50.145626068115234,50.406551361083984,63.29717636108401,50.04739761352539,133.91852378845215,50.59834575512149,4.132321993062376,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_005,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,117.0,1009.9997520446777,1023.0689048767089,1049.0384101867676,1005.0151348114014,1076.7414569854736,1012.3250504844209,9.148280250094436,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_005,GOOSE_interarrival_ms,publisher,b4:b1:5a:0a:b4:01,118.0,1010.008692741394,1020.0386881828308,1028.6574506759644,1000.8995532989502,1031.031608581543,1010.7959589715731,4.777503799409803,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_005,GOOSE_interarrival_ms,aggregated,ALL,235.0,1010.0018978118896,1020.8055734634399,1042.8489255905151,1000.8995532989502,1076.7414569854736,1011.5572513417994,7.3289019303659035,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_005,GOOSE_uplink_to_hmi_latency_ms,aggregated,ALL,119.0,0.00286102294921875,0.004291534423828125,0.005202293395996092,0.0019073486328125,0.0054836273193359375,0.00306137469636292,0.0006273665544144875,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_005,GOOSE_delivery_ratio,aggregated,ALL,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_005,SV_rate_pkts_per_sec,aggregated,ALL,1.0,,,,,,39.53763903783113,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_006,SV_interarrival_ms,publisher,00:30:a7:00:00:03,2375.0,50.137996673583984,50.3291130065918,58.64092350006098,50.05025863647461,123.2290267944336,50.484377007735404,3.4613004271700536,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_006,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,2373.0,50.14801025390625,50.36416053771973,60.56320190429694,50.054073333740234,136.4729404449463,50.508014873467665,3.43212537328151,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_006,SV_interarrival_ms,aggregated,ALL,4748.0,50.142526626586914,50.345730781555176,59.95924711227416,50.05025863647461,136.4729404449463,50.49619096211254,3.446770177678597,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_006,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,117.0,1009.958028793335,1016.9654846191406,1021.0835266113281,1004.9452781677246,1024.5182514190674,1009.8120758676122,3.590077565289152,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_006,GOOSE_interarrival_ms,publisher,b4:b1:5a:0a:b4:01,118.0,1009.5081329345703,1015.4057621955872,1021.1695551872253,1005.068302154541,1085.050106048584,1009.6091718996986,7.700705771730354,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_006,GOOSE_interarrival_ms,aggregated,ALL,235.0,1009.9077224731445,1016.9688701629639,1021.4131879806519,1004.9452781677246,1085.050106048584,1009.7101921730853,6.016959768908218,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_006,GOOSE_uplink_to_hmi_latency_ms,aggregated,ALL,119.0,0.0030994415283203125,0.0050067901611328125,0.017719268798828083,0.0019073486328125,0.048160552978515625,0.003860778167468159,0.004498077437924646,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_006,GOOSE_delivery_ratio,aggregated,ALL,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_006,SV_rate_pkts_per_sec,aggregated,ALL,1.0,,,,,,39.61621631368359,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_007,SV_interarrival_ms,publisher,00:30:a7:00:00:03,2373.0,50.150394439697266,50.336313247680664,57.64105796813975,50.086259841918945,127.72893905639648,50.48683359810837,3.644994736332805,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_007,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,2370.0,50.150513648986816,50.402259826660156,58.22349786758419,50.05812644958496,141.3552761077881,50.54966950718361,4.155667056444983,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_007,SV_interarrival_ms,aggregated,ALL,4743.0,50.150394439697266,50.35996437072754,58.009982109069824,50.05812644958496,141.3552761077881,50.51823168044198,3.9086448947887473,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_007,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,118.0,1009.9332332611084,1016.2325143814087,1021.7215251922607,1005.6169033050537,1026.3383388519287,1009.6101579019579,3.806733809861987,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_007,GOOSE_interarrival_ms,publisher,b4:b1:5a:0a:b4:01,118.0,1010.0064277648926,1017.0825004577637,1026.4080429077148,1004.9407482147217,1039.452075958252,1010.3202007584653,4.487173545034701,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_007,GOOSE_interarrival_ms,aggregated,ALL,236.0,1009.9655389785767,1017.0841217041016,1024.9068140983582,1004.9407482147217,1039.452075958252,1009.9651793302115,4.17600461873812,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_007,GOOSE_uplink_to_hmi_latency_ms,aggregated,ALL,119.0,0.003337860107421875,0.0047922134399414045,0.0062227249145507734,0.0019073486328125,0.008821487426757812,0.0034420430159368435,0.0009161925701192683,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_007,GOOSE_delivery_ratio,aggregated,ALL,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_007,SV_rate_pkts_per_sec,aggregated,ALL,1.0,,,,,,39.60301084704128,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_008,SV_interarrival_ms,publisher,00:30:a7:00:00:03,2374.0,50.14443397521973,50.40918588638306,56.9554591178894,50.06217956542969,152.66656875610352,50.444990421606896,3.2163421166370925,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_008,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,2378.0,50.14979839324951,50.34923553466797,54.13217782974244,50.05598068237305,107.27334022521973,50.35630587873788,2.0206264839670003,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_008,SV_interarrival_ms,aggregated,ALL,4752.0,50.14753341674805,50.380897521972656,55.51451683044432,50.05598068237305,152.66656875610352,50.40061082502808,2.6857447281359526,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_008,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,118.0,1009.975790977478,1017.0519590377808,1020.3088450431824,1005.5558681488037,1020.9887027740479,1010.0160332049354,3.3667601184503506,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_008,GOOSE_interarrival_ms,publisher,b4:b1:5a:0a:b4:01,118.0,1010.0152492523193,1019.851565361023,1027.3900985717773,1005.8236122131348,1044.5630550384521,1011.0752764394728,5.26642890465397,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_008,GOOSE_interarrival_ms,aggregated,ALL,236.0,1009.9952220916748,1018.0895328521729,1025.3486394882202,1005.5558681488037,1044.5630550384521,1010.545654822204,4.451479822369146,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_008,GOOSE_uplink_to_hmi_latency_ms,aggregated,ALL,119.0,0.0030994415283203125,0.0045299530029296875,0.0050067901611328125,0.0019073486328125,0.020265579223632812,0.00333184955500755,0.0017087995698342505,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_008,GOOSE_delivery_ratio,aggregated,ALL,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_008,SV_rate_pkts_per_sec,aggregated,ALL,1.0,,,,,,39.69724968154059,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_009,SV_interarrival_ms,publisher,00:30:a7:00:00:03,2375.0,50.13704299926758,50.36170482635498,54.24108028411861,50.04477500915527,137.03322410583496,50.439723566958776,3.3904933659682563,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_009,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,2376.0,50.14514923095703,50.35293102264404,52.326321601867676,50.06051063537598,159.53779220581055,50.40729527521615,3.3716340989115774,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_009,SV_interarrival_ms,aggregated,ALL,4751.0,50.141096115112305,50.36020278930664,53.68936061859131,50.04477500915527,159.53779220581055,50.42350600830155,3.3811137747890743,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_009,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,117.0,1010.0252628326416,1016.1245822906494,1019.0123081207275,1005.7103633880615,1022.9852199554443,1010.358792084914,3.2933998458882185,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_009,GOOSE_interarrival_ms,publisher,b4:b1:5a:0a:b4:01,118.0,1010.0339651107788,1015.9930467605591,1017.7064919471741,1004.9700736999512,1019.0539360046387,1009.8972522606284,3.176803541498939,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_009,GOOSE_interarrival_ms,aggregated,ALL,235.0,1010.0288391113281,1016.1043405532837,1018.6416530609131,1004.9700736999512,1022.9852199554443,1010.127040173145,3.243598359984639,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_009,GOOSE_uplink_to_hmi_latency_ms,aggregated,ALL,119.0,0.003337860107421875,0.0047922134399414045,0.008716583251953111,0.0021457672119140625,0.0095367431640625,0.0035983173787092963,0.0010297728986782657,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_009,GOOSE_delivery_ratio,aggregated,ALL,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_009,SV_rate_pkts_per_sec,aggregated,ALL,1.0,,,,,,39.6762742648535,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_010,SV_interarrival_ms,publisher,00:30:a7:00:00:03,2366.0,50.141334533691406,50.505995750427246,61.68773174285883,50.07004737854004,155.65800666809082,50.68921891693734,5.35676631347779,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_010,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,2368.0,50.151944160461426,50.37773847579956,60.27515172958374,50.061941146850586,157.0277214050293,50.66932747895653,5.460552735511128,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_010,SV_interarrival_ms,aggregated,ALL,4734.0,50.14622211456299,50.437211990356445,60.57249546051027,50.061941146850586,157.0277214050293,50.67926899612227,5.408939529091298,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_010,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,117.0,1009.9895000457764,1017.2286510467529,1019.9448680877686,1001.9412040710449,1088.622808456421,1011.0007901476998,8.048527641973852,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_010,GOOSE_interarrival_ms,publisher,b4:b1:5a:0a:b4:01,117.0,1010.0154876708984,1017.4784183502197,1021.1321830749512,1004.4670104980469,1070.6665515899658,1010.8047448671781,6.597316967872636,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_010,GOOSE_interarrival_ms,aggregated,ALL,234.0,1010.0076198577881,1017.5474405288696,1021.1252927780151,1001.9412040710449,1088.622808456421,1010.902767507439,7.359436298189039,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_010,GOOSE_uplink_to_hmi_latency_ms,aggregated,ALL,118.0,0.0030994415283203125,0.004327297210693358,0.009202957153320304,0.0019073486328125,0.1327991485595703,0.004356190309686176,0.011907127481785578,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_010,GOOSE_delivery_ratio,aggregated,ALL,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,defense_010,SV_rate_pkts_per_sec,aggregated,ALL,1.0,,,,,,39.47161131812179,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,lossproxy_001,SV_loss_proxy,aggregated,ALL,1.0,,,,,,0.00040414332199589786,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,lossproxy_002,SV_loss_proxy,aggregated,ALL,1.0,,,,,,-0.0007114304155670936,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,lossproxy_003,SV_loss_proxy,aggregated,ALL,1.0,,,,,,-0.00019353616570150223,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,lossproxy_004,SV_loss_proxy,aggregated,ALL,1.0,,,,,,0.0030176445273912833,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,lossproxy_005,SV_loss_proxy,aggregated,ALL,1.0,,,,,,0.004003552905013308,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,lossproxy_006,SV_loss_proxy,aggregated,ALL,1.0,,,,,,-1.1458819247467389e-05,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,lossproxy_007,SV_loss_proxy,aggregated,ALL,1.0,,,,,,-0.0020922294485044013,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,lossproxy_008,SV_loss_proxy,aggregated,ALL,1.0,,,,,,-0.0003986921799135068,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,lossproxy_009,SV_loss_proxy,aggregated,ALL,1.0,,,,,,0.0009336521154494903,,,,,,,,,,,,,,,,,,,,,,,,
raw,per_run,defense,lossproxy_010,SV_loss_proxy,aggregated,ALL,1.0,,,,,,0.006296327521150391,,,,,,,,,,,,,,,,,,,,,,,,
raw,summary_mean_ci95,baseline,ALL,SV_interarrival_ms,aggregated,ALL,,,,,,,,,10.0,50.160253047943115,50.15500764444187,50.16549845144436,50.368860960006714,50.31998506612265,50.41773685389078,56.0570657253265,53.264319405079306,58.8498120455737,50.421530366376,50.36085718207294,50.48220355067905,2.6709082154157717,2.153857342814456,3.1879590880170876,50.06608963012695,50.05952616726953,50.072653092984375,124.25129413604736,106.6510134054744,141.85157486662033,4753.0
raw,summary_mean_ci95,baseline,ALL,GOOSE_interarrival_ms,aggregated,ALL,,,,,,,,,10.0,1010.00155210495,1009.9709058017131,1010.0321984081868,1017.599515914917,1016.747349218377,1018.4516826114569,1024.679405927658,1021.2572558470209,1028.1015560082953,1010.5969183976267,1010.2102481256198,1010.9835886696336,4.831291163547073,3.474312052016029,6.188270275078117,1004.1305780410767,1002.6896890824718,1005.5714669996815,1048.0823755264282,1028.7128078604135,1067.451943192443,235.3
raw,summary_mean_ci95,baseline,ALL,GOOSE_uplink_to_hmi_latency_ms,aggregated,ALL,,,,,,,,,10.0,0.00820159912109375,0.0075137677498740875,0.008889430492313413,0.013257265090942378,0.012053537035615092,0.014460993146269663,0.023167133331298804,0.018911618394647837,0.02742264826794977,0.00899226521854811,0.008278022759525593,0.009706507677570626,0.005354447176514647,0.0020953439558808605,0.008613550397148433,0.004553794860839844,0.004088825324253622,0.005018764397426065,0.05576610565185547,0.01778010396134809,0.09375210734236285,118.6
raw,summary_mean_ci95,baseline,ALL,GOOSE_delivery_ratio,aggregated,ALL,,,,,,,,,10.0,,,,,,,,,,0.9995798319327731,0.9986294117647059,1.0005302521008403,,,,,,,,,,
raw,summary_mean_ci95,baseline,ALL,SV_rate_pkts_per_sec,aggregated,ALL,,,,,,,,,10.0,,,,,,,,,,39.67649709296697,39.629063816366624,39.72393036956731,,,,,,,,,,
raw,summary_mean_ci95,baseline,ALL,SV_interarrival_ms,publisher,00:30:a7:00:00:03,,,,,,,,,10.0,50.15913248062134,50.154092242787634,50.16417271845504,50.37564277648926,50.32277738016882,50.42850817280969,56.7719938755035,54.06332623936778,59.48066151163921,50.43138402862448,50.365622413923006,50.49714564332595,2.725868255561036,2.144884721421109,3.3068517897009633,50.071167945861816,50.06595527413834,50.07638061758529,120.45493125915527,100.74721394914107,140.16264856916948,2376.1
raw,summary_mean_ci95,baseline,ALL,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,,,,,,,,,10.0,50.161683559417725,50.1556043236138,50.16776279522165,50.36219596862793,50.316440561438164,50.407951375817696,55.34471702575678,52.42608737475039,58.26334667676317,50.411697467653184,50.35262760746348,50.470767327842886,2.6028716192802537,2.1208078842144373,3.08493535434607,50.06978511810303,50.061245324125224,50.07832491208083,115.69297313690186,101.64005801041098,129.74588826339271,2376.9
raw,summary_mean_ci95,baseline,ALL,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,,,,,,,,,10.0,1010.0022554397583,1009.9737456628861,1010.0307652166305,1017.2959613800049,1016.6753985381395,1017.9165242218703,1022.151796579361,1019.7445436093141,1024.5590495494077,1010.5730078642773,1010.1991111328601,1010.9469045956945,4.53772199608588,3.286702777143249,5.7887412150285105,1004.3376445770264,1002.802674575933,1005.8726145781197,1038.5700464248657,1020.6426599600832,1056.4974328896483,117.7
raw,summary_mean_ci95,baseline,ALL,GOOSE_interarrival_ms,publisher,b4:b1:5a:0a:b4:01,,,,,,,,,10.0,1009.9973440170288,1009.9527164447784,1010.0419715892792,1017.503879070282,1016.429164576091,1018.578593564473,1027.073621749878,1022.9540460895266,1031.1931974102292,1010.6209585947454,1010.190616306917,1011.0513008825737,5.075088696878484,3.563812422488162,6.5863649712688055,1005.1648616790771,1004.8560541412286,1005.4736692169257,1043.5943126678467,1023.354409986401,1063.8342153492924,117.6
raw,summary_mean_ci95,defense,ALL,SV_interarrival_ms,aggregated,ALL,,,,,,,,,10.0,50.1447319984436,50.14259463415036,50.146869362736844,50.36136031150818,50.33401305615353,50.38870756686283,57.285156965255716,55.04154518609151,59.52876874441992,50.47951754074971,50.410911739480625,50.5481233420188,3.63723918172422,3.066813074015415,4.207665289433025,50.051140785217285,50.04698893174533,50.05529263868924,151.59358978271484,140.85902381717366,162.32815574825602,4748.3
raw,summary_mean_ci95,defense,ALL,GOOSE_interarrival_ms,aggregated,ALL,,,,,,,,,10.0,1009.9822044372559,1009.9585989993024,1010.0058098752094,1017.5981104373932,1016.6799968795203,1018.516223995266,1025.9077110290527,1020.989988558107,1030.8254334999983,1010.4741880492335,1010.0738025306058,1010.8745735678611,5.289377092615586,4.136977809860414,6.441776375370758,1004.294753074646,1003.1878787752796,1005.4016273740124,1057.4047327041626,1037.9463563736176,1076.8631090347076,235.1
raw,summary_mean_ci95,defense,ALL,GOOSE_uplink_to_hmi_latency_ms,aggregated,ALL,,,,,,,,,10.0,0.0031232833862304688,0.0029974460601806642,0.0032491207122802733,0.0045621395111083984,0.0043574865038264335,0.004766792518390363,0.008280515670776355,0.005647341685562133,0.010913689655990577,0.0034865635512069055,0.0031944489783663154,0.0037786781240474955,0.00270557537288269,0.00022186401197445745,0.0051892867337909225,0.002002716064453125,0.0019146482817621938,0.002090783847144056,0.029349327087402344,0.0013589331393032457,0.057339721035501445,118.7
raw,summary_mean_ci95,defense,ALL,GOOSE_delivery_ratio,aggregated,ALL,,,,,,,,,10.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
raw,summary_mean_ci95,defense,ALL,SV_rate_pkts_per_sec,aggregated,ALL,,,,,,,,,10.0,,,,,,,,,,39.63177043221212,39.57682546303393,39.686715401390316,,,,,,,,,,
raw,summary_mean_ci95,defense,ALL,SV_interarrival_ms,publisher,00:30:a7:00:00:03,,,,,,,,,10.0,50.14340877532959,50.14025381538627,50.14656373527291,50.3642737865448,50.3182589032654,50.4102886698242,57.07326531410214,54.789177423931534,59.35735320427274,50.478674008366326,50.40986992432749,50.547478092405164,3.6696821505044523,3.142001801454588,4.197362499554316,50.05972385406494,50.05026901774672,50.06917869038316,146.519136428833,133.57783498667698,159.46043787098904,2374.2
raw,summary_mean_ci95,defense,ALL,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,,,,,,,,,10.0,50.14617443084717,50.14264800613716,50.14970085555718,50.36367416381836,50.33889753711236,50.38845079052436,57.1347825527191,54.504047663890674,59.76551744154753,50.4803815575966,50.40779628382359,50.55296683136961,3.589062696756149,2.92928577717061,4.248839616341688,50.05440711975098,50.05002934477113,50.05878489473082,140.25187492370605,126.69501790092106,153.80873194649106,2374.1
raw,summary_mean_ci95,defense,ALL,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,,,,,,,,,10.0,1009.9664449691772,1009.9365773721948,1009.9963125661596,1017.7860593795776,1016.3278205821765,1019.2442981769788,1025.7694244384766,1018.80848038807,1032.7303684888832,1010.4491516177108,1009.8903870949885,1011.007916140433,4.963793256142277,3.5002653681762403,6.427321144108314,1004.8639297485352,1004.0944582008301,1005.6334012962402,1040.9070014953613,1024.253919493473,1057.5600834972497,117.4
raw,summary_mean_ci95,defense,ALL,GOOSE_interarrival_ms,publisher,b4:b1:5a:0a:b4:01,,,,,,,,,10.0,1009.9609017372131,1009.8460092822484,1010.0757941921779,1017.6254951953888,1016.4605104240081,1018.7904799667695,1025.1541125774384,1019.0636756912986,1031.244549463578,1010.5001579000349,1010.0122161078962,1010.9880996921736,5.263070469733899,3.732150812309146,6.793990127158652,1004.6609878540039,1003.6792078360048,1005.642767872003,1046.9761371612549,1026.6034678002568,1067.348806522253,117.7
raw,summary_mean_ci95,defense,ALL,SV_loss_proxy,aggregated,ALL,,,,,,,,,10.0,,,,,,,,,,0.0011247973362066399,-0.0006948563839545051,0.002944451056367785,,,,,,,,,,
delta,per_run,defense_minus_baseline,001,SV_interarrival_ms,publisher,00:30:a7:00:00:03,2376.0,-0.012159347534179688,0.0026702880859375,1.263225078582792,-0.015735626220703125,25.319337844848633,-0.008859384826749306,0.34509357062771473,,,,,,,,,,,,,,,,,,,,,,,
delta,per_run,defense_minus_baseline,001,SV_interarrival_ms,publisher,b4:b1:5a:00:00:02,2376.0,-0.026226043701171875,0.02950429916381836,4.20337438583374,-0.0133514404296875,17.72284507751465,0.060709881959986944,0.672481239507507,,,,,,,,,,,,,,,,,,,,,,,
delta,per_run,defense_minus_baseline,001,SV_interarrival_ms,aggregated,ALL,4752.0,-0.019431114196777344,0.018334388732910156,3.422143459319983,-0.015735626220703125,25.319337844848633,0.025957532319814902,0.5002727668451956,,,,,,,,,,,,,,,,,,,,,,,
delta,per_run,defense_minus_baseline,001,GOOSE_interarrival_ms,publisher,00:30:a7:00:00:04,117.0,-0.05602836608886719,-0.35233497619628906,-3.2793807983398438,4.709959030151367,5.337953567504883,-0.02405786106726282,0.08172192992035843,,,,,,,,,,,,,,,,,,,,,,,
